"ensg"	"chrom"	"start"	"end"	"status"	"cytoband"	"symbol"
"ENSG00000214819"	17	20483037	20484224	"KNOWN"	"p11.2"	"CDRT15L2"
"ENSG00000205212"	17	20766710	20799453	"KNOWN"	"p11.2"	"CCDC144NL"
"ENSG00000124422"	17	20902906	20946369	"KNOWN"	"p11.2"	"USP22"
"ENSG00000109016"	17	21030258	21094836	"KNOWN"	"p11.2"	"DHRS7B"
"ENSG00000178307"	17	21101263	21117908	"KNOWN"	"p11.2"	"TMEM11"
"ENSG00000154035"	17	21142183	21156578	"KNOWN"	"p11.2"	"C17orf103"
"ENSG00000034152"	17	21187968	21218525	"KNOWN"	"p11.2"	"MAP2K3"
"ENSG00000184185"	17	21279699	21323179	"KNOWN"	"p11.2"	"KCNJ12"
"ENSG00000212719"	17	21435862	21454907	"KNOWN"	"p11.2"	"C17orf51"
"ENSG00000178130"	17	21825370	21826503	"KNOWN"	"p11.1"	"FAM27L"
"ENSG00000109046"	17	25621106	25640645	"KNOWN"	"q11.1"	"WSB1"
"ENSG00000141068"	17	25799036	25953461	"KNOWN"	"q11.2"	"KSR1"
"ENSG00000168961"	17	25956824	25976579	"KNOWN"	"q11.2"	"LGALS9"
"ENSG00000007171"	17	26083792	26127555	"KNOWN"	"q11.2"	"NOS2"
"ENSG00000087095"	17	26369182	26523402	"KNOWN"	"q11.2"	"NLK"
"ENSG00000126657"	17	26574470	26575315	"KNOWN"	"q11.2"	"PPY2"
"ENSG00000109084"	17	26646121	26655710	"KNOWN"	"q11.2"	"TMEM97"
"ENSG00000109083"	17	26655353	26662495	"KNOWN"	"q11.2"	"IFT20"
"ENSG00000109079"	17	26662786	26674033	"KNOWN"	"q11.2"	"TNFAIP1"
"ENSG00000004142"	17	26673659	26684473	"KNOWN"	"q11.2"	"POLDIP2"
"ENSG00000004139"	17	26684687	26728046	"KNOWN"	"q11.2"	"SARM1"
"ENSG00000109072"	17	26691290	26697373	"KNOWN"	"q11.2"	"VTN"
"ENSG00000076351"	17	26721661	26733228	"KNOWN"	"q11.2"	"SLC46A1"
"ENSG00000007216"	17	26800664	26824387	"KNOWN"	"q11.2"	"SLC13A2"
"ENSG00000109101"	17	26850959	26865175	"KNOWN"	"q11.2"	"FOXN1"
"ENSG00000109103"	17	26873725	26879646	"KNOWN"	"q11.2"	"UNC119"
"ENSG00000087111"	17	26880405	26898887	"KNOWN"	"q11.2"	"PIGS"
"ENSG00000109107"	17	26900133	26903952	"KNOWN"	"q11.2"	"ALDOC"
"ENSG00000076382"	17	26904585	26926056	"KNOWN"	"q11.2"	"SPAG5"
"ENSG00000007202"	17	26941459	26972173	"KNOWN"	"q11.2"	"KIAA0100"
"ENSG00000132581"	17	26975607	26988933	"KNOWN"	"q11.2"	"SDF2"
"ENSG00000109111"	17	26989302	27029248	"KNOWN"	"q11.2"	"SUPT6H"
"ENSG00000167525"	17	27030534	27038872	"KNOWN"	"q11.2"	"PROCA1"
"ENSG00000109113"	17	27041299	27045447	"KNOWN"	"q11.2"	"RAB34"
"ENSG00000198242"	17	27047000	27051373	"KNOWN"	"q11.2"	"RPL23A"
"ENSG00000160606"	17	27051377	27053826	"KNOWN"	"q11.2"	"TLCD1"
"ENSG00000160602"	17	27055832	27069784	"KNOWN"	"q11.2"	"NEK8"
"ENSG00000076604"	17	27071023	27077976	"KNOWN"	"q11.2"	"TRAF4"
"ENSG00000132591"	17	27182034	27188078	"KNOWN"	"q11.2"	"ERAL1"
"ENSG00000132589"	17	27206353	27224715	"KNOWN"	"q11.2"	"FLOT2"
"ENSG00000167536"	17	27224799	27230089	"KNOWN"	"q11.2"	"DHRS13"
"ENSG00000109118"	17	27232291	27278508	"KNOWN"	"q11.2"	"PHF12"
"ENSG00000063015"	17	27281949	27333081	"KNOWN"	"q11.2"	"SEZ6"
"ENSG00000179761"	17	27369918	27384236	"KNOWN"	"q11.2"	"PIPOX"
"ENSG00000221995"	17	27400870	27401217	"KNOWN"	"q11.2"	"TIAF1"
"ENSG00000196535"	17	27401498	27493958	"KNOWN"	"q11.2"	"MYO18A"
"ENSG00000108255"	17	27573875	27581500	"KNOWN"	"q11.2"	"CRYBA1"
"ENSG00000108256"	17	27582855	27621166	"KNOWN"	"q11.2"	"NUFIP2"
"ENSG00000160551"	17	27717943	27871502	"KNOWN"	"q11.2"	"TAOK1"
"ENSG00000168792"	17	27887691	27894042	"KNOWN"	"q11.2"	"ABHD15"
"ENSG00000167543"	17	27895662	27900175	"KNOWN"	"q11.2"	"TP53I13"
"ENSG00000108262"	17	27900487	27916610	"KNOWN"	"q11.2"	"GIT1"
"ENSG00000198720"	17	27920486	27941778	"KNOWN"	"q11.2"	"ANKRD13B"
"ENSG00000167549"	17	27941774	27949917	"KNOWN"	"q11.2"	"CORO6"
"ENSG00000141298"	17	27952965	28257018	"KNOWN"	"q11.2"	"SSH2"
"ENSG00000176927"	17	28256218	28435470	"KNOWN"	"q11.2"	"EFCAB5"
"ENSG00000126653"	17	28443834	28513491	"KNOWN"	"q11.2"	"CCDC55"
"ENSG00000108576"	17	28521337	28562715	"KNOWN"	"q11.2"	"SLC6A4"
"ENSG00000108578"	17	28575223	28619074	"KNOWN"	"q11.2"	"BLMH"
"ENSG00000182271"	17	28643366	28661065	"KNOWN"	"q11.2"	"TMIGD1"
"ENSG00000108582"	17	28705984	28795699	"KNOWN"	"q11.2"	"CPD"
"ENSG00000108587"	17	28804426	28853831	"KNOWN"	"q11.2"	"GOSR1"
"ENSG00000197689"	17	28886584	28890507	"KNOWN"	"q11.2"	"TBC1D29"
"ENSG00000176390"	17	29109726	29151778	"KNOWN"	"q11.2"	"CRLF3"
"ENSG00000176208"	17	29159020	29222295	"KNOWN"	"q11.2"	"ATAD5"
"ENSG00000172171"	17	29226001	29233286	"KNOWN"	"q11.2"	"C17orf42"
"ENSG00000184060"	17	29248754	29286209	"KNOWN"	"q11.2"	"ADAP2"
"ENSG00000181481"	17	29297956	29326925	"KNOWN"	"q11.2"	"RNF135"
"ENSG00000196712"	17	29421995	29705949	"KNOWN"	"q11.2"	"NF1"
"ENSG00000126861"	17	29621669	29624355	"KNOWN"	"q11.2"	"OMG"
"ENSG00000185862"	17	29630791	29641130	"KNOWN"	"q11.2"	"EVI2B"
"ENSG00000126860"	17	29644676	29648717	"KNOWN"	"q11.2"	"EVI2A"
"ENSG00000131242"	17	29718642	29865236	"KNOWN"	"q11.2"	"RAB11FIP4"
"ENSG00000172301"	17	30178885	30186326	"KNOWN"	"q11.2"	"C17orf79"
"ENSG00000108651"	17	30190190	30228729	"KNOWN"	"q11.2"	"UTP6"
"ENSG00000178691"	17	30264044	30328057	"KNOWN"	"q11.2"	"SUZ12"
"ENSG00000185158"	17	30348024	30380508	"KNOWN"	"q11.2"	"LRRC37B"
"ENSG00000126858"	17	30469473	30552746	"KNOWN"	"q11.2"	"RHOT1"
"ENSG00000141314"	17	30593195	30651680	"KNOWN"	"q11.2"	"RHBDL3"
"ENSG00000108666"	17	30658392	30669189	"KNOWN"	"q11.2"	"C17orf75"
"ENSG00000010244"	17	30677150	30697467	"KNOWN"	"q11.2"	"ZNF207"
"ENSG00000108671"	17	30771502	30808489	"KNOWN"	"q11.2"	"PSMD11"
"ENSG00000176749"	17	30814101	30818270	"KNOWN"	"q11.2"	"CDK5R1"
"ENSG00000176658"	17	30819628	31203902	"KNOWN"	"q11.2"	"MYO1D"
"ENSG00000006042"	17	31254928	31268665	"KNOWN"	"q11.2"	"TMEM98"
"ENSG00000141316"	17	31318882	31324895	"KNOWN"	"q11.2"	"SPACA3"
"ENSG00000108684"	17	31340108	32483551	"KNOWN"	"q12"	"ACCN1"
"ENSG00000108691"	17	32582296	32584216	"KNOWN"	"q12"	"CCL2"
"ENSG00000108688"	17	32597241	32599260	"KNOWN"	"q12"	"CCL7"
"ENSG00000172156"	17	32612687	32615199	"KNOWN"	"q12"	"CCL11"
"ENSG00000108700"	17	32646055	32648421	"KNOWN"	"q12"	"CCL8"
"ENSG00000181374"	17	32683471	32685628	"KNOWN"	"q12"	"CCL13"
"ENSG00000108702"	17	32687399	32690252	"KNOWN"	"q12"	"CCL1"
"ENSG00000197322"	17	32901142	32906388	"KNOWN"	"q12"	"C17orf102"
"ENSG00000181291"	17	32907768	32966337	"KNOWN"	"q12"	"TMEM132E"
"ENSG00000132141"	17	33254940	33288506	"KNOWN"	"q12"	"CCT6B"
"ENSG00000198783"	17	33288549	33290205	"KNOWN"	"q12"	"ZNF830"
"ENSG00000005156"	17	33307538	33332088	"KNOWN"	"q12"	"LIG3"
"ENSG00000092871"	17	33336131	33416334	"KNOWN"	"q12"	"RFFL"
"ENSG00000185379"	17	33426816	33448512	"KNOWN"	"q12"	"RAD51L3"
"ENSG00000073598"	17	33448631	33457750	"KNOWN"	"q12"	"FNDC8"
"ENSG00000073536"	17	33458370	33469322	"KNOWN"	"q12"	"NLE1"
"ENSG00000141161"	17	33474836	33516364	"KNOWN"	"q12"	"UNC45B"
"ENSG00000164729"	17	33519539	33521377	"KNOWN"	"q12"	"AMAC1"
"ENSG00000166750"	17	33570086	33594739	"KNOWN"	"q12"	"SLFN5"
"ENSG00000172716"	17	33677324	33700720	"KNOWN"	"q12"	"SLFN11"
"ENSG00000172123"	17	33738079	33760218	"KNOWN"	"q12"	"SLFN12"
"ENSG00000154760"	17	33762115	33775856	"KNOWN"	"q12"	"SLFN13"
"ENSG00000205045"	17	33801926	33864880	"KNOWN"	"q12"	"SLFN12L"
"ENSG00000236320"	17	33875144	33885117	"KNOWN"	"q12"	"SLFN14"
"ENSG00000108733"	17	33897849	33905656	"KNOWN"	"q12"	"PEX12"
"ENSG00000006125"	17	33914282	34053434	"KNOWN"	"q12"	"AP2B1"
"ENSG00000141150"	17	34058679	34070539	"KNOWN"	"q12"	"RASL10B"
"ENSG00000132139"	17	34071537	34079897	"KNOWN"	"q12"	"GAS2L2"
"ENSG00000154768"	17	34087916	34092098	"KNOWN"	"q12"	"C17orf50"
"ENSG00000129270"	17	34092876	34122640	"KNOWN"	"q12"	"MMP28"
"ENSG00000172660"	17	34136488	34174237	"KNOWN"	"q12"	"TAF15"
"ENSG00000172653"	17	34181960	34195895	"KNOWN"	"q12"	"C17orf66"
"ENSG00000161570"	17	34198495	34207797	"KNOWN"	"q12"	"CCL5"
"ENSG00000187456"	17	34245070	34257780	"KNOWN"	"q12"	"RDM1"
"ENSG00000161572"	17	34261525	34270674	"KNOWN"	"q12"	"LYZL6"
"ENSG00000161573"	17	34303538	34308532	"KNOWN"	"q12"	"CCL16"
"ENSG00000213494"	17	34310692	34313764	"KNOWN"	"q12"	"CCL14"
"ENSG00000161574"	17	34310692	34329100	"KNOWN"	"q12"	"CCL15"
"ENSG00000167236"	17	34340097	34345005	"KNOWN"	"q12"	"CCL23"
"ENSG00000006074"	17	34391643	34398840	"KNOWN"	"q12"	"CCL18"
"ENSG00000006075"	17	34415605	34417506	"KNOWN"	"q12"	"CCL3"
"ENSG00000129277"	17	34431220	34433665	"KNOWN"	"q12"	"CCL4"
"ENSG00000224226"	17	34492877	34503995	"KNOWN"	"q12"	"TBC1D3F"
"ENSG00000205021"	17	34522271	34625748	"KNOWN"	"q12"	"CCL3L1"
"ENSG00000205020"	17	34538310	34540048	"KNOWN"	"q12"	"CCL4L1"
"ENSG00000234972"	17	34580902	34757050	"KNOWN"	"q12"	"TBC1D3C"
"ENSG00000197262"	17	34639876	34641846	"KNOWN"	"q12"	"CCL4L2"
"ENSG00000161583"	17	34797172	34808103	"KNOWN"	"q12"	"TBC1D3G"
"ENSG00000108278"	17	34842473	34851662	"KNOWN"	"q12"	"ZNHIT3"
"ENSG00000184886"	17	34890847	34895150	"KNOWN"	"q12"	"PIGW"
"ENSG00000005955"	17	34900804	34946274	"KNOWN"	"q12"	"GGNBP2"
"ENSG00000108272"	17	34948226	34957211	"KNOWN"	"q12"	"DHRS11"
"ENSG00000129282"	17	34958001	34965397	"KNOWN"	"q12"	"MRM1"
"ENSG00000132130"	17	35294499	35300483	"KNOWN"	"q12"	"LHX1"
"ENSG00000108270"	17	35306175	35414170	"KNOWN"	"q12"	"AATF"
"ENSG00000132142"	17	35441933	35766902	"KNOWN"	"q12"	"ACACA"
"ENSG00000167230"	17	35732985	35749660	"KNOWN"	"q12"	"C17orf78"
"ENSG00000108264"	17	35766965	35837596	"KNOWN"	"q12"	"TADA2L"
"ENSG00000161326"	17	35849937	35873603	"KNOWN"	"q12"	"DUSP14"
"ENSG00000006114"	17	35877940	35969520	"KNOWN"	"q12"	"AP1GBP1"
"ENSG00000141141"	17	35972413	36003487	"KNOWN"	"q12"	"DDX52"
"ENSG00000108753"	17	36046435	36105096	"KNOWN"	"q12"	"HNF1B"
"ENSG00000185128"	17	36283960	36295098	"KNOWN"	"q12"	"TBC1D3"
"ENSG00000197681"	17	36337528	36348666	"KNOWN"	"q12"	"TBC1D3E"
"ENSG00000174100"	17	36452998	36479100	"KNOWN"	"q12"	"MRPL45"
"ENSG00000188888"	17	36481493	36499693	"KNOWN"	"q12"	"GPR179"
"ENSG00000174111"	17	36508005	36556015	"KNOWN"	"q12"	"SOCS7"
"ENSG00000179294"	17	36827961	36831187	"KNOWN"	"q12"	"C17orf96"
"ENSG00000108292"	17	36861873	36886031	"KNOWN"	"q12"	"MLLT6"
"ENSG00000230055"	17	36886510	36891858	"KNOWN"	"q12"	"CISD3"
"ENSG00000056661"	17	36890150	36904558	"KNOWN"	"q12"	"PCGF2"
"ENSG00000108294"	17	36909002	36920477	"KNOWN"	"q12"	"PSMB3"
"ENSG00000141720"	17	36921944	36956158	"KNOWN"	"q12"	"PIP4K2B"
"ENSG00000108296"	17	36957447	36981589	"KNOWN"	"q12"	"CCDC49"
"ENSG00000214556"	17	36991341	36997642	"KNOWN"	"q12"	"C17orf98"
"ENSG00000125691"	17	37004118	37010053	"KNOWN"	"q12"	"RPL23"
"ENSG00000002834"	17	37026112	37078023	"KNOWN"	"q12"	"LASP1"
"ENSG00000204952"	17	37092685	37123655	"KNOWN"	"q12"	"FBXO47"
"ENSG00000161381"	17	37219557	37308933	"KNOWN"	"q12"	"PLXDC1"
"ENSG00000067191"	17	37329709	37353901	"KNOWN"	"q12"	"CACNB1"
"ENSG00000108298"	17	37356536	37360980	"KNOWN"	"q12"	"RPL19"
"ENSG00000141750"	17	37366790	37381974	"KNOWN"	"q12"	"STAC2"
"ENSG00000108306"	17	37416848	37557898	"KNOWN"	"q12"	"FBXL20"
"ENSG00000125686"	17	37560549	37607527	"KNOWN"	"q12"	"MED1"
"ENSG00000167258"	17	37617739	37690799	"KNOWN"	"q12"	"CRKRS"
"ENSG00000171532"	17	37760022	37764175	"KNOWN"	"q12"	"NEUROD2"
"ENSG00000131771"	17	37783179	37792878	"KNOWN"	"q12"	"PPP1R1B"
"ENSG00000131748"	17	37793412	37819722	"KNOWN"	"q12"	"STARD3"
"ENSG00000173991"	17	37816848	37822800	"KNOWN"	"q12"	"TCAP"
"ENSG00000141744"	17	37824234	37826728	"KNOWN"	"q12"	"PNMT"
"ENSG00000161395"	17	37827376	37844310	"KNOWN"	"q12"	"PERLD1"
"ENSG00000141736"	17	37844393	37884915	"KNOWN"	"q12"	"ERBB2"
"ENSG00000141741"	17	37885411	37886788	"KNOWN"	"q12"	"C17orf37"
"ENSG00000141738"	17	37894187	37903544	"KNOWN"	"q12"	"GRB7"
"ENSG00000161405"	17	37921198	38020441	"KNOWN"	"q12"	"IKZF3"
"ENSG00000186075"	17	38024455	38034142	"KNOWN"	"q12"	"ZPBP2"
"ENSG00000073605"	17	38060848	38074903	"KNOWN"	"q12"	"GSDMB"
"ENSG00000172057"	17	38077296	38083854	"KNOWN"	"q12"	"ORMDL3"
"ENSG00000167914"	17	38119226	38134019	"KNOWN"	"q21.1"	"GSDMA"
"ENSG00000108344"	17	38137060	38154212	"KNOWN"	"q21.1"	"PSMD3"
"ENSG00000108342"	17	38171688	38174066	"KNOWN"	"q21.1"	"CSF3"
"ENSG00000008838"	17	38175350	38210889	"KNOWN"	"q21.1"	"MED24"
"ENSG00000126351"	17	38219063	38250118	"KNOWN"	"q21.1"	"THRA"
"ENSG00000126368"	17	38249041	38256973	"KNOWN"	"q21.1"	"NR1D1"
"ENSG00000188895"	17	38278790	38293040	"KNOWN"	"q21.1"	"MSL1"
"ENSG00000108349"	17	38296507	38328431	"KNOWN"	"q21.1"	"CASC3"
"ENSG00000108352"	17	38333309	38351906	"KNOWN"	"q21.1"	"RAPGEFL1"
"ENSG00000171475"	17	38375574	38438439	"KNOWN"	"q21.1"	"WIPF2"
"ENSG00000094804"	17	38444146	38459413	"KNOWN"	"q21.2"	"CDC6"
"ENSG00000131759"	17	38465446	38513895	"KNOWN"	"q21.2"	"RARA"
"ENSG00000183153"	17	38517235	38520067	"KNOWN"	"q21.2"	"GJD3"
"ENSG00000131747"	17	38544768	38574408	"KNOWN"	"q21.2"	"TOP2A"
"ENSG00000141753"	17	38599676	38613981	"KNOWN"	"q21.2"	"IGFBP4"
"ENSG00000131746"	17	38632080	38657854	"KNOWN"	"q21.2"	"TNS4"
"ENSG00000126353"	17	38710024	38721724	"KNOWN"	"q21.2"	"CCR7"
"ENSG00000073584"	17	38783985	38804760	"KNOWN"	"q21.2"	"SMARCE1"
"ENSG00000213424"	17	38810917	38821416	"KNOWN"	"q21.2"	"KRT222P"
"ENSG00000167916"	17	38854245	38860002	"KNOWN"	"q21.2"	"KRT24"
"ENSG00000204897"	17	38904272	38911584	"KNOWN"	"q21.2"	"KRT25"
"ENSG00000186393"	17	38922492	38928411	"KNOWN"	"q21.2"	"KRT26"
"ENSG00000171446"	17	38933060	38938786	"KNOWN"	"q21.2"	"KRT27"
"ENSG00000173908"	17	38948448	38956211	"KNOWN"	"q21.2"	"KRT28"
"ENSG00000186395"	17	38974370	38978863	"KNOWN"	"q21.2"	"KRT10"
"ENSG00000167920"	17	38975358	38992526	"KNOWN"	"q21.2"	"TMEM99"
"ENSG00000187242"	17	39017430	39023462	"KNOWN"	"q21.2"	"KRT12"
"ENSG00000171431"	17	39032195	39041479	"KNOWN"	"q21.2"	"KRT20"
"ENSG00000108244"	17	39078949	39093836	"KNOWN"	"q21.2"	"KRT23"
"ENSG00000196859"	17	39114669	39123144	"KNOWN"	"q21.2"	"KRT39"
"ENSG00000204889"	17	39133968	39142626	"KNOWN"	"q21.2"	"KRT40"
"ENSG00000212899"	17	39149686	39150385	"KNOWN"	"q21.2"	"KRTAP3-3"
"ENSG00000212900"	17	39155447	39156138	"KNOWN"	"q21.2"	"KRTAP3-2"
"ENSG00000212901"	17	39164776	39165366	"KNOWN"	"q21.2"	"KRTAP3-1"
"ENSG00000221852"	17	39182278	39183454	"KNOWN"	"q21.2"	"KRTAP1-5"
"ENSG00000204887"	17	39185929	39186377	"KNOWN"	"q21.2"	"KRTAP1-4"
"ENSG00000221880"	17	39190136	39191107	"KNOWN"	"q21.2"	"KRTAP1-3"
"ENSG00000188581"	17	39196811	39197713	"KNOWN"	"q21.2"	"KRTAP1-1"
"ENSG00000214518"	17	39210750	39211482	"KNOWN"	"q21.2"	"KRTAP2-2"
"ENSG00000212724"	17	39215492	39216366	"KNOWN"	"q21.2"	"KRTAP2-1"
"ENSG00000213417"	17	39221368	39222131	"KNOWN"	"q21.2"	"KRTAP2-4"
"ENSG00000212722"	17	39240402	39262740	"KNOWN"	"q21.2"	"KRTAP4-9"
"ENSG00000204880"	17	39253233	39258461	"KNOWN"	"q21.2"	"KRTAP4-8"
"ENSG00000212721"	17	39273433	39274612	"KNOWN"	"q21.2"	"KRTAP4-11"
"ENSG00000213416"	17	39279343	39280419	"KNOWN"	"q21.2"	"KRTAP4-12"
"ENSG00000198090"	17	39295685	39296739	"KNOWN"	"q21.2"	"KRTAP4-6"
"ENSG00000198271"	17	39305178	39306054	"KNOWN"	"q21.2"	"KRTAP4-5"
"ENSG00000171396"	17	39315910	39316983	"KNOWN"	"q21.2"	"KRTAP4-4"
"ENSG00000196156"	17	39323484	39324424	"KNOWN"	"q21.2"	"KRTAP4-3"
"ENSG00000198443"	17	39333698	39343319	"KNOWN"	"q21.2"	"KRTAP4-2"
"ENSG00000198083"	17	39346100	39412616	"KNOWN"	"q21.2"	"KRTAP9-2"
"ENSG00000204873"	17	39388723	39389280	"KNOWN"	"q21.2"	"KRTAP9-3"
"ENSG00000187272"	17	39394297	39395256	"KNOWN"	"q21.2"	"KRTAP9-8"
"ENSG00000212659"	17	39421591	39422893	"KNOWN"	"q21.2"	"KRTAP9-6"
"ENSG00000180386"	17	39431911	39432949	"KNOWN"	"q21.2"	"KRTAP9-7"
"ENSG00000212657"	17	39463952	39465505	"KNOWN"	"q21.2"	"KRTAP16-1"
"ENSG00000186860"	17	39471173	39471947	"KNOWN"	"q21.2"	"KRTAP17-1"
"ENSG00000006059"	17	39502344	39507064	"KNOWN"	"q21.2"	"KRT33A"
"ENSG00000131738"	17	39519751	39526052	"KNOWN"	"q21.2"	"KRT33B"
"ENSG00000131737"	17	39533902	39538655	"KNOWN"	"q21.2"	"KRT34"
"ENSG00000094796"	17	39549979	39553844	"KNOWN"	"q21.2"	"KRT31"
"ENSG00000108417"	17	39576809	39580822	"KNOWN"	"q21.2"	"KRT37"
"ENSG00000171360"	17	39592621	39597596	"KNOWN"	"q21.2"	"KRT38"
"ENSG00000108759"	17	39615765	39623638	"KNOWN"	"q21.2"	"KRT32"
"ENSG00000197079"	17	39632941	39637392	"KNOWN"	"q21.2"	"KRT35"
"ENSG00000126337"	17	39642390	39648798	"KNOWN"	"q21.2"	"KRT36"
"ENSG00000171401"	17	39657236	39661865	"KNOWN"	"q21.2"	"KRT13"
"ENSG00000171346"	17	39669998	39678781	"KNOWN"	"q21.2"	"KRT15"
"ENSG00000171345"	17	39679870	39684641	"KNOWN"	"q21.2"	"KRT19"
"ENSG00000171403"	17	39722093	39728310	"KNOWN"	"q21.2"	"KRT9"
"ENSG00000186847"	17	39738544	39743173	"KNOWN"	"q21.2"	"KRT14"
"ENSG00000186832"	17	39766033	39769079	"KNOWN"	"q21.2"	"KRT16"
"ENSG00000128422"	17	39775692	39780882	"KNOWN"	"q21.2"	"KRT17"
"ENSG00000173812"	17	39845127	39847898	"KNOWN"	"q21.2"	"EIF1"
"ENSG00000184502"	17	39868613	39872220	"KNOWN"	"q21.2"	"GAST"
"ENSG00000173805"	17	39873994	39890886	"KNOWN"	"q21.2"	"HAP1"
"ENSG00000173801"	17	39910856	39943183	"KNOWN"	"q21.2"	"JUP"
"ENSG00000141756"	17	39968962	39979469	"KNOWN"	"q21.2"	"FKBP10"
"ENSG00000141698"	17	39981424	39992515	"KNOWN"	"q21.2"	"NT5C3L"
"ENSG00000161594"	17	39991937	40004599	"KNOWN"	"q21.2"	"KLHL10"
"ENSG00000178502"	17	40009799	40021650	"KNOWN"	"q21.2"	"KLHL11"
"ENSG00000131473"	17	40023184	40075272	"KNOWN"	"q21.2"	"ACLY"
"ENSG00000204815"	17	40086898	40117648	"KNOWN"	"q21.2"	"TTC25"
"ENSG00000173786"	17	40118759	40129754	"KNOWN"	"q21.2"	"CNP"
"ENSG00000168256"	17	40169038	40177654	"KNOWN"	"q21.2"	"NKIRAS2"
"ENSG00000187595"	17	40177596	40215096	"KNOWN"	"q21.2"	"ZNF385C"
"ENSG00000108771"	17	40253453	40264751	"KNOWN"	"q21.2"	"DHX58"
"ENSG00000108773"	17	40265129	40273382	"KNOWN"	"q21.2"	"KAT2A"
"ENSG00000197723"	17	40274835	40275371	"KNOWN"	"q21.2"	"HSPB9"
"ENSG00000108774"	17	40276998	40307022	"KNOWN"	"q21.2"	"RAB5C"
"ENSG00000089558"	17	40308913	40333296	"KNOWN"	"q21.2"	"KCNH4"
"ENSG00000161610"	17	40336078	40337470	"KNOWN"	"q21.2"	"HCRT"
"ENSG00000167925"	17	40341108	40346550	"KNOWN"	"q21.2"	"GHDC"
"ENSG00000173757"	17	40351196	40428725	"KNOWN"	"q21.2"	"STAT5B"
"ENSG00000126561"	17	40439565	40463958	"KNOWN"	"q21.2"	"STAT5A"
"ENSG00000168610"	17	40465343	40540513	"KNOWN"	"q21.2"	"STAT3"
"ENSG00000177469"	17	40554467	40575274	"KNOWN"	"q21.2"	"PTRF"
"ENSG00000033627"	17	40610862	40674596	"KNOWN"	"q21.2"	"ATP6V0A1"
"ENSG00000108784"	17	40687951	40696464	"KNOWN"	"q21.2"	"NAGLU"
"ENSG00000108785"	17	40698782	40700328	"KNOWN"	"q21.2"	"HSD17BP1"
"ENSG00000108786"	17	40701232	40707224	"KNOWN"	"q21.2"	"HSD17B1"
"ENSG00000068120"	17	40714092	40718295	"KNOWN"	"q21.2"	"COASY"
"ENSG00000108788"	17	40719078	40725220	"KNOWN"	"q21.2"	"MLX"
"ENSG00000131470"	17	40724329	40729747	"KNOWN"	"q21.2"	"PSMC3IP"
"ENSG00000141699"	17	40731540	40761402	"KNOWN"	"q21.2"	"FAM134C"
"ENSG00000131462"	17	40761694	40767247	"KNOWN"	"q21.2"	"TUBG1"
"ENSG00000037042"	17	40811266	40819021	"KNOWN"	"q21.2"	"TUBG2"
"ENSG00000068137"	17	40819937	40829048	"KNOWN"	"q21.2"	"PLEKHH3"
"ENSG00000184451"	17	40831420	40833845	"KNOWN"	"q21.2"	"CCR10"
"ENSG00000108797"	17	40834632	40852010	"KNOWN"	"q21.2"	"CNTNAP1"
"ENSG00000108799"	17	40852294	40897071	"KNOWN"	"q21.2"	"EZH1"
"ENSG00000131477"	17	40913205	40915059	"KNOWN"	"q21.31"	"RAMP2"
"ENSG00000131475"	17	40925454	40931616	"KNOWN"	"q21.31"	"VPS25"
"ENSG00000126562"	17	40932696	40949061	"KNOWN"	"q21.31"	"WNK4"
"ENSG00000183978"	17	40949653	40950719	"KNOWN"	"q21.31"	"CCDC56"
"ENSG00000176563"	17	40950854	40963604	"KNOWN"	"q21.31"	"CNTD1"
"ENSG00000126581"	17	40962150	40976310	"KNOWN"	"q21.31"	"BECN1"
"ENSG00000131467"	17	40985423	40995775	"KNOWN"	"q21.31"	"PSME3"
"ENSG00000131480"	17	40996609	41002722	"KNOWN"	"q21.31"	"AOC2"
"ENSG00000131471"	17	41003201	41010138	"KNOWN"	"q21.31"	"AOC3"
"ENSG00000131482"	17	41052815	41065386	"KNOWN"	"q21.31"	"G6PC"
"ENSG00000108825"	17	41102547	41132545	"KNOWN"	"q21.31"	"AARSD1"
"ENSG00000198863"	17	41132582	41145707	"KNOWN"	"q21.31"	"RUNDC1"
"ENSG00000131469"	17	41150446	41154956	"KNOWN"	"q21.31"	"RPL27"
"ENSG00000068079"	17	41158769	41166475	"KNOWN"	"q21.31"	"IFI35"
"ENSG00000108828"	17	41166622	41174459	"KNOWN"	"q21.31"	"VAT1"
"ENSG00000108830"	17	41177258	41184057	"KNOWN"	"q21.31"	"RND2"
"ENSG00000012048"	17	41196314	41277468	"KNOWN"	"q21.31"	"BRCA1"
"ENSG00000198496"	17	41277609	41297245	"KNOWN"	"q21.31"	"NBR2"
"ENSG00000184988"	17	41363894	41371589	"KNOWN"	"q21.31"	"TMEM106A"
"ENSG00000175906"	17	41476353	41478503	"KNOWN"	"q21.31"	"ARL4D"
"ENSG00000067596"	17	41561334	41601680	"KNOWN"	"q21.31"	"DHX8"
"ENSG00000175832"	17	41605212	41623762	"KNOWN"	"q21.31"	"ETV4"
"ENSG00000005102"	17	41717770	41739262	"KNOWN"	"q21.31"	"MEOX1"
"ENSG00000167941"	17	41831103	41836156	"KNOWN"	"q21.31"	"SOST"
"ENSG00000108861"	17	41843490	41856368	"KNOWN"	"q21.31"	"DUSP3"
"ENSG00000161647"	17	41878167	41910538	"KNOWN"	"q21.31"	"MPP3"
